Price,Vol.,SN&P Adjusted,DXY Adjusted,GOLD Adjusted,ETH Price,ETH Vol.,OIL Price Adjusted,Days from the last halving,TV2,TV
22944,94.44,4107.3,108.259,1774.15,1690.27,696.11,89.01,817,23308.0,1
65697,134.4,5107.9,105.832,2343.43,3152.65,799.68,85.66,1434,63849.0,1
11753,73.04,3419.9,92.434,1904.27,379.19,6.85,40.83,161,11506.0,0
44038,92.88,4465.4,97.404,1825.48,3115.88,664.45,89.36,638,43833.0,1
33578,119.5,4215.7,92.393,1899.0,2592.63,3.01,69.23,392,35815.0,0
26749,27.42,4180.2,104.078,1976.56,1804.89,170.05,71.55,1105,27116.0,0
7524,499.04,3134.6,96.908,1459.76,151.17,9.28,59.2,1247,7510.0,0
63792,207.6,5056.8,103.753,2127.55,3556.03,1.48,78.15,1394,68270.0,1
11580,170.74,2798.1,89.539,1331.8,1032.6,612.19,63.37,559,11245.0,0
43967,24.26,4682.1,102.284,2045.5,2240.49,202.82,73.81,1335,44156.0,0
27670,85.72,4123.8,102.726,2021.39,1847.48,667.82,73.16,1092,28424.0,0
58840,101.27,4201.6,89.914,1830.48,3905.55,1.34,64.9,362,57337.0,0
26100,14.29,4356.3,103.587,1914.53,1658.33,94.2,79.83,1203,26017.0,0
26570,47.81,4329.2,105.93,1919.57,1584.03,264.25,89.63,1228,27125.0,0
48428,9.56,3723.3,92.585,1697.19,1538.61,1.7,63.83,297,50395.0,1
15043,87.07,2736.1,89.425,1317.19,1248.0,1.33,63.57,550,14778.0,0
10864,201.73,2808.1,88.944,1334.11,995.08,835.88,63.49,562,11594.0,1
40000,64.96,4327.2,99.024,1897.87,2779.56,623.19,91.07,648,40552.0,1
53820,100.26,4126.4,89.805,1793.46,2360.81,2.1,61.35,345,56483.0,0
5054,779.14,2898.4,97.136,1290.4,163.47,7.12,63.89,1007,5022.0,1
11163,840.34,2978.0,97.821,1415.64,283.43,7.26,56.8,1090,11900.0,1
6231,247.34,2825.8,94.872,1211.3,317.59,2.16,67.63,763,6152.0,1
3668,698.53,2528.7,95.891,1249.38,100.66,4.66,46.24,892,3526.0,1
7102,101.05,2584.3,91.7,1275.53,291.42,757.8,57.2,486,6959.0,1
26799,87.49,4099.1,103.385,2011.15,1807.31,598.87,70.04,1096,26983.0,0
16895,337.15,3953.2,105.897,1778.25,1253.45,686.18,86.92,918,16613.0,0
25869,21.24,4501.4,105.028,1938.8,1637.05,109.03,85.55,1209,25803.0,0
20785,132.81,3817.2,105.764,1706.78,1337.85,1.41,97.59,797,21209.0,0
9772,778.67,3334.4,101.623,1566.85,213.16,16.44,50.95,1307,9611.0,1
13444,78.43,2673.6,89.881,1306.86,752.46,425.46,60.24,541,13850.0,1
8728,1.11,2933.6,97.165,1736.07,199.97,11.89,32.9,13,9177.0,0
21301,261.23,3708.8,107.732,1680.27,1627.07,404.02,92.61,908,21145.0,1
6667,289.48,2768.5,94.673,1257.76,471.52,1.2,73.85,730,6714.0,0
13850,111.27,2673.6,89.881,1302.55,736.77,536.84,60.42,540,12531.0,1
20033,187.34,4057.7,109.528,1736.86,1490.83,866.82,93.06,838,20249.0,1
6744,1.73,2344.4,99.573,1622.03,138.62,27.1,24.01,1354,6468.0,1
1222,51.15,2380.1,98.756,1248.94,17.43,343.43,53.83,235,1189.0,0
5745,755.39,2898.2,95.318,1280.33,173.0,12.97,62.25,1031,5774.0,0
8842,784.92,2988.2,97.302,1712.45,201.0,10.44,34.35,15,8898.0,0
49704,236.71,4075.0,90.527,1826.57,3719.62,3.21,63.82,367,49384.0,1
918,14.31,2291.6,100.281,1191.6,10.51,102.56,53.17,203,918.0,0
51858,59.02,4946.0,103.912,2024.99,2971.18,620.51,77.91,1381,52263.0,0
20572,140.6,3636.9,106.594,1838.29,1128.32,2.04,108.84,770,20577.0,1
41695,22.27,4785.9,103.118,2029.09,2472.03,143.98,73.41,1349,41648.0,0
21489,66.63,3821.8,107.386,1826.18,1241.76,1.03,107.62,775,21226.0,0
3603,697.31,2562.0,95.965,1286.38,125.63,6.48,52.59,915,3978.0,0
3972,698.01,2774.1,96.091,1338.49,149.11,8.61,56.92,956,3914.0,0
5432,163.92,2548.3,93.024,1293.6,303.06,649.86,50.6,460,4824.0,0
30235,20.31,4499.6,100.597,1954.93,1922.45,158.59,75.42,1161,30291.0,0
12013,702.85,2825.7,97.696,1501.2,224.66,7.9,51.09,1124,11480.0,0
6502,154.87,2737.1,95.235,1226.8,220.22,33.87,62.21,850,6459.0,0
29321,69.88,4127.2,101.399,1989.65,1891.14,408.45,76.78,1082,29475.0,1
3430,424.4,2623.1,94.516,1248.1,90.57,5.68,52.61,882,3422.0,0
9507,765.21,3242.8,96.442,1574.22,184.59,13.02,52.14,1300,9298.0,0
9302,515.78,3032.1,93.341,1762.43,234.75,9.13,38.01,44,9624.0,0
6650,80.79,2874.3,96.656,1189.62,228.25,945.43,74.96,822,6669.0,0
50779,32.34,4704.0,95.658,1808.11,4061.27,283.58,73.79,594,50406.0,0
29359,100.9,3726.9,91.495,1898.1,729.12,1.64,48.52,235,28949.0,0
10861,131.92,2605.5,88.706,1280.26,460.67,594.1,58.36,510,9946.0,0
42912,433.96,4455.8,99.663,1943.38,3036.12,536.63,114.93,681,42373.0,1
44943,97.84,4722.7,102.135,2058.51,2355.27,491.56,70.38,1331,44183.0,1
17523,174.54,2680.7,89.281,1261.72,799.98,1.81,57.46,528,18972.0,0
8133,607.89,2874.7,97.321,1333.55,261.54,7.89,51.14,1068,7888.0,0
68964,53.49,5117.5,102.688,2177.51,3878.47,372.52,78.01,1399,68366.0,0
9318,738.8,2887.3,97.674,1339.54,273.0,7.41,51.93,1073,8962.0,0
42659,61.58,4725.6,102.04,2027.0,2218.8,388.26,72.47,1316,41368.0,0
26962,17.55,4274.9,106.53,1848.31,1670.92,147.6,90.79,1237,26909.0,0
7289,963.55,2762.4,99.137,1684.07,169.68,20.66,22.76,1370,7361.0,0
61169,119.29,5061.9,104.098,2043.24,3339.26,802.17,78.26,1389,62467.0,1
7930,804.88,2854.0,96.514,1274.97,253.76,10.24,62.99,1046,7965.0,0
19331,286.94,3741.7,109.542,1648.6,1343.88,665.58,84.58,896,19571.0,0
49716,78.51,4920.3,104.612,1992.13,2640.1,530.99,77.87,1373,49941.0,1
4265,533.04,2684.4,95.444,1221.11,122.74,5.41,50.29,872,3866.0,0
3715,2.85,2767.7,96.41,1286.66,125.97,14.11,56.59,968,3809.0,0
6366,128.51,2718.0,94.643,1253.0,452.57,1.67,74.15,722,6398.0,0
11623,93.17,2639.0,89.08,1276.23,465.0,431.18,57.47,513,11246.0,1
7937,235.45,2835.3,93.604,1222.67,462.75,1.11,69.61,747,8173.0,0
9572,948.86,3023.4,96.682,1719.4,220.18,12.51,33.71,17,9199.0,1
29912,34.68,4223.0,106.352,1981.04,1628.94,188.94,88.75,1258,29674.0,1
43776,72.52,4546.5,103.983,2024.9,2233.45,431.57,69.38,1304,44076.0,1
61412,49.91,4662.6,95.937,1791.7,4535.11,495.86,78.81,542,62918.0,0
44544,56.34,4429.3,98.069,1853.06,3182.27,540.04,92.07,645,42550.0,0
41256,105.19,4593.4,102.848,1981.3,2225.34,678.03,71.32,1309,43791.0,0
43081,47.69,4853.5,103.781,2054.09,2304.28,323.61,73.82,1361,42580.0,0
7276,1.14,3191.1,96.843,1475.44,132.92,20.23,60.93,1257,6613.0,1
13695,85.12,2769.6,89.227,1338.4,1350.0,618.61,64.28,554,14292.0,0
44331,494.09,4501.1,100.506,1957.4,3103.51,583.25,113.9,683,44013.0,0
20594,318.9,3808.3,106.531,1641.76,1554.47,966.35,87.9,900,20292.0,0
33867,72.03,4329.8,92.063,1803.41,2316.57,1.32,72.2,422,34225.0,0
4524,714.08,2631.5,95.155,1221.55,132.92,7.69,53.43,864,4883.0,1
44403,81.07,4436.0,92.644,1752.44,3043.61,965.63,69.09,458,45564.0,0
6147,163.06,2565.9,91.501,1273.35,304.39,583.18,53.9,477,5726.0,0
35636,46.33,4359.8,105.503,1949.79,1889.29,265.08,75.33,1276,35426.0,0
26635,132.92,4364.8,103.333,1888.89,1683.89,876.7,80.39,1193,28726.0,0
11468,389.85,3484.3,93.53,1964.89,398.8,5.23,42.97,110,11527.0,0
23125,289.38,4020.4,103.248,1927.88,1585.27,368.94,78.87,995,22832.0,1
6412,151.6,2764.2,95.25,1209.6,211.39,3.47,60.19,853,6474.0,0
48871,80.28,4611.2,95.935,1777.06,4019.24,821.22,70.87,583,48366.0,1
11066,647.95,3220.3,92.709,1975.89,372.08,16.38,40.27,83,11803.0,1
10333,215.22,2713.5,90.893,1318.05,852.49,550.74,61.64,599,10594.0,1
3863,2.52,2768.7,97.315,1286.76,137.62,14.7,56.22,970,3857.0,1
42510,52.08,4769.0,103.112,2054.49,2511.94,332.15,72.79,1344,41746.0,0
6512,121.44,2760.3,96.503,1226.32,204.97,26.32,69.12,832,6574.0,0
42392,31.2,4451.5,96.619,1807.49,3056.2,316.58,92.31,636,41412.0,0
40560,233.09,4390.8,103.489,1974.54,3042.01,309.95,106.95,704,39936.0,0
1206,40.01,2351.5,97.152,1254.73,44.17,218.12,53.08,275,1204.0,0
9580,511.51,3000.9,97.876,1430.85,208.49,7.15,58.05,1116,9580.0,0
7467,186.97,2676.8,93.973,1298.86,566.81,1.38,66.73,689,7119.0,1
46629,131.48,4756.2,102.151,2023.4,2581.79,1.12,71.37,1339,46129.0,0
21786,211.65,4060.8,104.539,1864.67,1515.44,302.73,79.72,1007,21859.0,0
44339,48.57,4969.1,104.037,2034.22,2424.64,355.4,73.86,1367,43087.0,0
19404,448.63,3749.4,112.683,1670.53,1326.44,1.11,83.49,864,18489.0,0
3785,468.45,2474.3,95.796,1284.92,153.49,4.85,47.96,910,3802.0,0
1232,87.72,2365.5,98.941,1215.67,18.88,228.66,53.14,241,1277.0,0
6254,243.71,2791.7,94.593,1241.52,434.09,932.65,71.01,735,6230.0,0
18326,101.41,3678.8,90.314,1871.36,555.05,8.11,45.6,211,19170.0,0
60861,49.93,4447.7,94.773,1767.26,3827.55,527.61,82.28,523,61672.0,1
10168,9.65,3427.4,93.04,1930.85,381.97,33.59,41.37,115,11413.0,1
2883,91.12,2468.5,93.13,1269.55,200.81,444.15,50.17,387,2766.0,0
4921,102.01,2473.8,94.568,1324.97,390.35,461.31,47.29,419,4735.0,1
5637,215.02,2552.1,93.051,1304.88,337.46,1.34,51.45,461,5432.0,1
4102,2.43,2819.2,97.289,1292.15,141.79,9.33,60.14,995,4111.0,0
41022,406.62,4424.3,99.664,1935.95,2891.63,546.61,112.12,679,41276.0,0
10285,235.94,2753.8,90.498,1333.16,866.99,619.75,63.91,597,9585.0,0
42795,111.93,4429.1,92.233,1762.69,2889.43,1.06,68.28,452,40867.0,0
28029,122.51,4032.1,101.884,1980.25,1793.59,607.74,74.37,1053,28350.0,1
27298,46.54,4493.6,104.763,1942.24,1705.22,218.44,81.63,1206,27723.0,1
4618,110.93,2459.2,94.505,1334.14,337.36,805.38,49.16,424,4409.0,1
5718,375.86,2670.8,94.625,1213.0,184.1,69.51,56.46,859,5842.0,1
29353,13.9,4564.0,102.35,1959.2,1880.55,79.76,80.58,1174,29315.0,0
11644,496.14,3493.2,93.719,1970.15,433.9,7.89,42.61,112,11702.0,0
3574,428.6,2627.0,96.239,1280.94,116.71,4.38,53.13,929,3561.0,0
1077,31.01,2339.6,98.795,1238.38,12.4,91.26,53.97,226,1048.0,0
42513,56.03,4758.4,100.913,2067.2,2230.74,429.5,75.57,1324,43578.0,0
21792,425.44,4069.7,104.523,1861.39,1545.35,702.21,78.06,1004,22964.0,0
18986,267.25,3636.9,106.594,1839.35,995.61,2.77,109.56,768,20444.0,0
28726,43.71,4403.6,103.473,1891.76,1807.81,217.47,79.38,1192,29195.0,0
8903,238.67,2622.4,89.031,1322.88,865.62,837.42,59.29,583,8081.0,1
7261,606.11,3216.6,98.227,1515.22,131.83,12.47,61.68,1269,7397.0,0
915,33.8,2294.1,100.266,1188.57,10.63,84.72,53.78,201,894.0,0
41292,70.35,4740.6,103.069,2022.67,2469.77,467.22,74.08,1347,42768.0,0
7535,216.34,2796.3,93.248,1207.96,411.0,1.32,68.96,754,7606.0,0
62050,148.08,5131.6,103.484,2157.23,3165.2,1.11,83.47,1408,67594.0,0
14396,170.17,2678.1,89.433,1275.01,672.59,842.43,58.47,532,13665.0,1
7701,886.88,2593.1,89.357,1325.02,783.83,4.29,63.39,577,6938.0,1
4612,102.82,2473.8,94.568,1324.97,350.63,742.59,47.32,421,4573.0,1
23753,320.86,4048.7,103.106,1927.34,1645.97,595.67,79.68,993,23027.0,0
6841,1.25,2721.2,99.399,1714.32,156.38,25.3,22.41,1374,6917.0,0
7852,815.14,2805.5,96.246,1283.45,244.68,13.07,57.91,1048,7635.0,1
36009,752.84,4067.9,101.503,1882.96,2692.88,881.18,109.77,725,36544.0,1
6714,267.6,2733.5,94.264,1254.99,486.45,2.16,73.8,729,6765.0,0
15756,143.14,2678.0,89.42,1283.29,749.8,521.74,59.97,535,13833.0,0
64902,45.17,4953.56,105.984,2390.45,3169.62,276.66,83.14,2,64961.0,0
3404,514.21,2724.2,95.773,1306.22,104.63,6.15,54.01,942,3468.0,0
22775,382.69,3897.9,101.575,1926.57,1625.53,523.34,81.64,985,22677.0,1
61379,136.85,4170.8,90.152,1776.31,2423.18,2.08,63.13,340,63216.0,0
58118,59.22,4095.5,90.17,1743.1,2066.93,2.47,59.32,333,58077.0,1
46395,248.47,3892.6,91.415,1830.16,1750.18,2.17,57.97,273,38852.0,0
42946,55.13,4916.3,103.089,2036.12,2343.11,387.12,77.82,1359,43299.0,1
6638,1.4,2447.5,99.95,1595.05,135.66,19.45,20.31,1362,6412.0,0
1179,70.75,2363.0,97.282,1204.55,21.3,661.77,48.49,245,1112.0,1
22577,280.41,3722.3,105.95,1833.38,1237.92,3.73,115.31,765,22157.0,0
6903,689.56,3183.6,97.434,1476.25,132.78,17.6,60.21,1255,7128.0,0
9476,246.88,2648.9,88.71,1350.76,919.67,993.86,60.6,585,8539.0,1
36649,154.32,4220.3,92.395,1898.14,2469.97,1.29,70.29,395,37332.0,1
7112,914.18,2775.9,97.79,1714.82,182.72,23.81,13.78,1383,6842.0,0
37792,1.55,4200.5,98.377,1985.29,2516.75,811.55,109.33,671,38814.0,0
3592,498.14,2731.2,96.405,1312.55,120.97,5.81,54.41,950,3611.0,0
8184,561.4,2945.5,97.608,1496.94,173.19,10.94,55.91,1175,8063.0,1
6325,128.21,2635.3,95.935,1223.44,197.39,22.41,66.18,843,6335.0,0
16674,136.03,3800.3,101.946,1823.69,1213.93,270.72,80.47,966,16618.0,0
15776,372.15,3933.3,105.542,1737.81,1107.46,981.81,79.73,924,16286.0,0
24699,753.06,3873.6,102.764,1902.12,1700.15,1.36,71.33,1037,24114.0,1
27802,98.0,4098.8,100.7,1984.11,1810.77,657.58,80.42,1057,28198.0,0
7631,145.23,2739.5,93.865,1296.13,608.83,829.99,65.52,696,7504.0,0
9230,689.65,3050.7,96.58,1513.95,183.12,10.78,56.2,1210,9152.0,0
2124,174.38,2386.9,93.3,1260.46,154.92,1.65,50.73,317,2044.0,0
29700,72.13,4098.7,103.832,1850.77,1775.29,884.53,118.87,753,30455.0,0
17730,95.2,3629.3,89.819,1788.13,537.74,5.34,45.53,201,17127.0,0
51783,36.73,4999.5,104.182,2017.63,2944.8,478.68,78.11,1379,52117.0,0
48902,57.88,4583.2,95.106,1788.36,4016.59,496.71,71.12,589,46895.0,0
1055,65.15,2285.4,99.244,1241.99,11.35,78.89,52.34,214,1049.0,0
15577,186.13,3484.3,90.924,1951.51,455.72,6.53,37.14,179,15587.0,1
25166,56.32,4467.9,105.395,1921.66,1551.89,444.95,87.29,1218,25840.0,0
30472,98.38,4113.2,101.592,2003.04,2099.98,957.03,82.52,1068,30387.0,0
5415,994.04,2926.1,96.135,1275.36,165.22,11.61,65.89,1019,5511.0,1
11416,156.4,2647.3,91.805,1322.2,865.53,444.49,61.25,603,11402.0,1
1772,40.64,2387.2,94.187,1228.83,90.37,173.21,47.84,309,1763.0,1
14976,142.45,2737.6,89.736,1320.58,1129.3,1.54,61.73,548,16228.0,1
5887,93.68,2559.8,91.975,1267.11,295.1,207.77,52.64,474,5734.0,1
67151,131.84,5107.9,105.832,2343.43,3239.86,739.63,85.66,1432,70011.0,0
3762,670.94,2351.1,96.285,1269.13,128.39,7.04,43.16,899,4026.0,0
5307,837.51,2879.1,97.5,1308.05,177.37,12.1,64.61,1005,5158.0,0
30080,70.46,3963.9,101.951,1811.15,2056.3,656.94,110.49,733,29284.0,0
29449,32.0,4457.9,103.319,1912.06,1852.46,134.21,82.82,1186,29578.0,0
8509,531.22,3104.6,95.688,1467.37,184.18,8.57,57.72,1226,8497.0,0
28350,109.32,3999.5,102.249,1964.04,1793.27,564.93,72.97,1052,27262.0,0
7322,952.16,3222.3,97.788,1485.52,128.08,14.73,60.52,1262,7495.0,1
54687,104.43,4386.2,93.803,1756.67,3415.03,767.49,79.35,517,54942.0,0
6584,7.57,2912.6,96.221,1198.86,228.01,4.54,72.08,807,6704.0,0
6513,150.19,2711.2,94.21,1252.93,461.89,1.72,74.14,724,6619.0,1
19273,67.11,3645.8,90.446,1827.17,586.19,1.78,46.99,217,19176.0,0
3944,572.21,2408.6,96.408,1256.01,129.6,6.66,45.59,897,3964.0,0
41133,406.7,4392.7,103.562,1977.72,3116.92,563.89,104.25,702,40078.0,0
71470,105.09,5114.5,102.934,2157.99,3979.3,685.77,77.56,1401,72099.0,1
49405,72.03,4495.1,95.886,1783.74,4194.8,707.69,66.26,573,49195.0,1
20626,207.63,3808.3,106.531,1641.76,1590.47,542.49,87.9,902,20809.0,0
7801,223.1,2596.1,93.236,1344.71,448.48,1.31,65.25,626,8143.0,1
9162,312.98,3215.2,93.049,1816.09,236.1,5.36,40.81,70,9208.0,0
50395,44.93,3818.9,93.036,1710.95,1571.05,1.17,61.28,296,48424.0,0
31594,193.43,4271.2,92.908,1780.34,1810.57,1.65,74.05,410,34665.0,0
30299,31.71,4113.2,101.592,2003.04,2090.59,340.6,82.52,1069,30472.0,0
21226,104.56,3821.8,107.386,1826.18,1225.03,1.66,107.62,774,21100.0,1
29252,47.62,4127.2,101.399,1989.65,1868.88,377.71,76.78,1084,29234.0,0
48897,36.73,4474.1,92.97,1816.67,3243.9,466.21,68.74,474,49064.0,1
11592,517.0,3328.7,93.06,2035.03,379.57,8.34,41.22,88,11757.0,0
31692,256.87,4173.4,92.88,1782.95,1891.18,2.69,73.66,406,35595.0,0
16943,110.48,3809.6,101.781,1865.71,1263.9,141.94,74.04,971,16950.0,0
9247,524.45,3024.0,93.527,1761.82,232.56,6.48,38.72,45,9302.0,1
16462,227.68,2676.1,89.553,1265.62,794.99,1.48,58.09,529,17523.0,1
8439,617.02,3281.5,96.588,1570.65,162.55,14.88,54.19,1294,8405.0,1
16294,165.54,3518.6,89.706,1875.76,462.56,9.33,41.12,185,15695.0,0
8234,147.14,2808.3,92.981,1223.38,468.78,1.07,68.69,749,8187.0,1
8916,627.74,3318.9,97.786,1556.61,174.19,17.42,58.54,1288,8913.0,0
11362,317.1,2768.6,89.681,1338.61,1020.1,2.35,63.73,556,13697.0,0
17774,233.43,3567.3,90.306,1871.41,478.52,18.19,41.82,191,17662.0,1
10184,419.81,2860.6,97.996,1542.64,186.58,7.19,54.93,1144,10371.0,0
16715,118.09,3600.2,89.914,1888.52,460.43,5.62,41.34,189,15953.0,0
2806,138.91,2464.7,92.608,1269.25,191.2,493.9,49.71,384,2691.0,1
43194,42.65,4908.0,104.319,2038.59,2309.28,246.89,72.28,1362,43081.0,0
36982,151.44,3836.7,91.96,1792.26,1594.0,2.34,56.23,269,37646.0,1
37745,69.45,4292.5,95.96,1791.03,2545.95,634.5,86.82,627,37164.0,0
4041,2.78,2787.7,96.846,1309.87,139.65,15.47,59.41,991,3942.0,0
17604,153.65,2659.1,88.673,1255.26,678.29,1.26,57.3,524,16467.0,0
7322,337.75,2789.2,94.72,1227.51,499.87,1.7,68.08,738,6729.0,1
43791,23.81,4574.1,103.839,2003.39,2352.26,206.78,71.23,1308,43718.0,0
52311,68.14,3819.2,92.457,1681.24,1831.49,1.97,65.05,301,50982.0,1
48146,94.66,4288.5,93.743,1760.36,3309.13,1.14,75.88,508,43823.0,1
55323,116.26,4290.5,93.824,1762.48,3575.41,1.05,77.43,513,51469.0,1
41677,53.77,4530.2,95.458,1839.96,3083.65,459.81,86.96,618,42364.0,0
10229,791.28,3352.7,103.32,1567.72,236.76,17.39,49.94,1312,9854.0,0
23736,104.59,3689.3,90.54,1876.56,612.34,1.72,48.23,227,23257.0,0
17112,197.12,4026.6,104.661,1797.82,1279.74,344.96,81.15,937,16884.0,0
1171,65.74,2355.1,98.674,1249.41,13.27,168.68,54.45,229,1120.0,0
6386,112.84,2700.4,95.496,1232.89,200.23,8.62,63.14,847,6424.0,0
3407,418.53,2621.3,94.78,1242.94,88.32,4.38,51.65,885,3460.0,1
9256,420.55,3142.9,93.433,1795.26,239.25,6.26,40.62,57,9339.0,0
66904,66.13,4670.9,96.074,1831.48,4731.83,437.41,84.15,547,67527.0,1
43073,50.5,4614.8,95.566,1817.22,3307.9,415.18,83.82,613,42560.0,1
1086,50.66,2362.6,96.478,1249.13,50.59,386.43,50.6,266,1079.0,1
10415,413.22,3000.9,97.179,1498.95,180.87,7.19,55.09,1160,10162.0,0
10265,208.47,2813.0,89.291,1345.1,1118.08,990.74,64.73,571,10166.0,1
10037,291.28,2689.8,88.798,1353.3,927.56,952.23,61.34,586,9476.0,1
8473,149.52,2585.9,93.066,1347.22,523.5,495.85,65.88,624,8547.0,1
21587,190.11,3869.3,106.714,1741.82,1216.94,644.47,104.79,789,21611.0,0
35423,71.66,4197.7,105.046,1982.15,1846.6,509.01,80.44,1269,34650.0,0
71387,109.43,5123.3,103.342,2161.01,3883.94,672.52,81.26,1403,73066.0,0
2044,78.78,2370.4,93.673,1255.55,146.14,769.98,50.33,316,2040.0,1
30095,268.09,3975.5,101.08,1853.92,2229.1,1.93,103.09,728,34060.0,1
39556,85.1,4844.1,103.402,2020.09,2313.64,560.84,75.19,1351,41583.0,0
32193,240.87,3726.9,91.495,1898.1,774.5,2.25,48.52,236,29359.0,0
12858,143.9,2798.1,89.539,1331.8,1146.0,573.52,63.37,560,11580.0,0
5243,811.41,2891.9,96.475,1275.39,168.52,8.78,64.0,1016,5290.0,0
57433,87.26,3903.1,92.328,1782.31,1933.45,1.47,59.24,286,55923.0,0
10092,14.72,3349.6,93.066,1932.85,334.91,35.32,39.77,117,10472.0,0
26763,63.35,4442.1,105.044,1933.14,1636.92,302.35,91.48,1225,26529.0,0
16211,284.84,3955.8,105.104,1740.75,1167.73,518.17,77.24,931,16425.0,0
10311,255.79,3002.9,97.1,1488.7,189.1,7.3,54.85,1163,10337.0,0
17125,260.84,3933.0,104.01,1796.63,1262.86,437.55,71.5,942,17225.0,0
9645,260.79,2617.3,94.276,1330.68,703.02,1.48,67.7,654,8952.0,0
4002,2.0,2800.5,96.59,1313.38,137.53,9.16,59.04,987,3990.0,0
9067,333.88,3124.5,93.594,1775.05,225.12,5.2,40.28,53,9085.0,0
9942,775.88,3328.4,99.753,1643.7,274.72,16.04,53.38,1324,9655.0,0
3617,145.13,2499.0,92.82,1291.39,256.67,1.03,50.55,439,3882.0,0
6256,3.74,2802.5,94.816,1174.88,281.12,5.17,65.01,767,6190.0,0
9334,683.37,3214.7,97.654,1590.2,188.5,14.54,51.56,1303,9381.0,0
22728,154.69,3636.5,90.118,1876.21,607.85,1.88,47.74,224,23474.0,0
9631,527.05,3163.8,96.195,1685.83,240.23,7.75,39.55,25,9794.0,0
8912,253.44,2710.1,92.93,1311.21,557.08,1.16,63.4,619,8616.0,1
10250,542.25,3003.2,96.64,1499.2,220.21,12.42,58.13,1167,10164.0,0
38192,215.78,3783.6,90.378,1848.26,1256.04,2.65,52.24,244,40151.0,0
9349,633.37,3214.7,97.654,1590.2,179.91,11.77,51.56,1301,9507.0,0
45161,41.58,4457.7,94.222,1787.34,3267.33,732.95,69.72,488,44842.0,1
45811,345.93,4507.6,101.494,1924.3,3442.34,629.29,99.27,691,46297.0,0
25937,69.11,4507.4,104.821,1939.74,1645.82,355.27,83.63,1207,27298.0,0
41368,382.84,4448.8,103.654,1957.41,3076.38,512.72,102.75,709,41503.0,0
920,19.06,2268.0,100.415,1195.35,10.53,107.0,52.63,205,914.0,0
55923,127.85,3903.1,92.328,1782.31,1913.88,2.29,59.24,285,55906.0,1
9181,358.4,2812.7,89.439,1349.19,1033.55,1.76,65.8,572,10265.0,0
27376,119.57,3723.3,91.155,1877.99,731.76,1.82,48.0,232,27057.0,1
37448,185.83,4151.7,91.861,1880.3,2291.6,2.82,63.58,376,37297.0,1
7366,103.29,2715.0,94.025,1301.61,570.69,892.94,67.36,687,7361.0,0
38378,163.01,4182.5,91.77,1899.26,2705.09,3.28,66.07,379,38750.0,1
46508,193.87,3902.6,91.677,1837.06,1770.63,1.94,58.36,274,46395.0,1
6186,1.64,2295.6,99.058,1498.24,132.58,27.0,22.43,1351,6205.0,0
9352,199.78,2659.0,93.504,1322.8,683.49,871.55,68.1,658,8940.0,1
58083,74.44,4694.2,96.467,1844.6,4295.43,571.96,76.1,557,56955.0,1
37712,33.53,4537.2,103.647,2035.75,2051.56,252.49,75.96,1298,37855.0,0
1225,44.41,2363.0,97.282,1204.55,23.2,786.85,48.49,246,1179.0,1
50801,56.24,4704.0,95.658,1807.91,4110.14,573.18,73.79,591,48599.0,0
36544,1.04,4106.0,101.668,1876.84,2747.46,899.82,108.26,724,39688.0,1
2524,59.48,2427.7,93.129,1279.98,241.06,375.99,47.66,330,2545.0,0
29712,64.01,4567.5,101.861,1944.08,1874.21,386.29,81.37,1177,29232.0,0
43087,33.32,4934.9,103.917,2035.46,2372.65,381.23,73.31,1366,42697.0,0
28310,158.46,3919.1,101.267,1993.5,1814.08,767.73,69.96,1046,27261.0,1
9704,239.16,2713.7,90.082,1328.94,834.36,669.62,63.55,595,10170.0,1
2344,123.8,2422.3,91.618,1214.35,202.0,1.01,44.4,366,2511.0,0
27261,262.03,3936.2,101.787,1969.58,1734.48,933.24,70.9,1045,28114.0,0
9932,415.07,3200.1,92.141,1901.46,311.13,9.19,41.29,76,9704.0,0
9529,266.59,2751.5,92.513,1323.7,720.12,690.94,62.04,610,8762.0,1
3462,503.92,2698.8,95.558,1311.75,107.9,5.02,54.56,940,3459.0,0
19999,158.27,3906.2,109.942,1711.44,1578.89,339.06,88.25,846,19831.0,0
6230,233.22,2791.7,94.593,1241.52,432.85,1.24,71.01,734,6250.0,0
10544,29.1,3323.7,92.195,1898.7,345.6,4.48,37.05,145,10572.0,0
5265,833.13,2917.6,96.509,1286.25,159.41,8.51,63.3,1022,5298.0,0
57210,66.75,4510.3,96.051,1782.66,4583.28,669.18,65.57,569,56882.0,0
8341,444.0,3281.5,96.588,1570.65,160.44,9.63,54.19,1295,8439.0,0
65314,75.82,5104.4,103.414,2155.54,3523.68,567.02,81.04,1405,69463.0,0
9154,239.46,2758.7,92.071,1326.39,689.57,558.73,60.71,612,9137.0,1
7515,97.56,2763.6,94.546,1298.75,593.8,534.16,65.74,700,7622.0,0
4217,88.76,2474.5,93.983,1327.32,297.19,609.03,48.07,429,4245.0,0
44723,22.36,4397.6,92.549,1787.59,3016.91,750.74,65.46,464,44691.0,0
6967,632.78,3235.5,98.588,1528.94,127.19,11.45,61.18,1272,7199.0,0
55036,100.3,3917.1,90.872,1731.97,1698.6,1.64,60.97,319,51322.0,0
3604,516.21,2760.2,96.487,1321.41,121.73,5.69,55.59,951,3592.0,0
